gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,nearest_old_train_hamming,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status
1b6ad7f6ec92c6d92e2b8a03dc63ac5779ed655dbdab7930b00835472322c0ca,111111111111111111111111111111111111111111111111111111111000111000111000111000111110111111111111111111111111111111111111,B,B/pool/field_03600/attempt_0/params_25be60cb4c7c4b12,train,"{""attempt"": 0, ""m"": 107, ""scale"": [2, 4]}",13349480423077743689,,same_range,F,68,0.31030214997041383,4,F-S;F-E,107,111111111111111111111111111111111111111111111111111111111000111000111000111000111110111111111111111111111111111111111111,1b6ad7f6ec92c6d92e2b8a03dc63ac5779ed655dbdab7930b00835472322c0ca,0,0,24,101.45171267850219,405.80685071400876,pending
1b8620ccb17bbf54d4d71a2e9e7b72ca7e1666e28f431ff3f0ef0e6a11cd8575,111111111111111111111111111111111111111111111111011111011111011111011111001111001111000011000011000001000001000000000000,B,B/pool/field_02105/attempt_0/params_310cb65e847f4899,train,"{""attempt"": 0, ""m"": 82, ""scale"": [2, 8]}",13349480423077743689,,same_range,F,668,0.029930582342932804,9,F-S;F-E,82,111111111111111111111111111111111111111111111111011111011111011111011111001111001111000011000011000001000001000000000000,1b8620ccb17bbf54d4d71a2e9e7b72ca7e1666e28f431ff3f0ef0e6a11cd8575,0,0,37,78.5062919589376,314.0251678357504,pending
1b93bf25a1e16bc40275547d2af56b97b89c946776fef0a073dc0a37f238e233,000000000000111110110000111100111111111111001111111111111111111111110011111110111110110111111000111110011111001111111111,L,L/pool/field_04238/attempt_0/params_415207ec5a794772,train,"{""attempt"": 0, ""m"": 86, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1157,0.0018920616035428648,1,G-S;G-E,87,000000000000111110010000111100111111111111001111111111111111111111110011111110111110110111111000111110011111001111111111,b0e6e7c93b5ec029dab3591acfe7780e8962654bdb588ac33b0c22a019c1763a,1,1,32,82.57267178932383,330.29068715729534,pending
1ba354fd823885272bfc95ee066f6fd08485d887324d95c09c6df2b847d29bcd,010111101111100100111011111111110111110111110111101111111101001010010011111111110111100111111111100101011110111111111111,L,L/pool/field_03152/attempt_0/params_684e7e95a77d6018,train,"{""attempt"": 0, ""m"": 87, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,304,0.0022225527133320115,1,G-S;G-E,92,010111101111100100111011111111110111010110110111101111111101001010010011111111110101100111111111100101011110111111111010,a32d1a3dbffd21371d79d187582a65a5bf2eaffcad92decb03317b1b576c3f8c,5,1,30,87.67796702547736,350.71186810190943,pending
1ba4a735287a1d74abaf4d54d937e8cd349d3eff259b4c0a49d4c7b91c838521,000111111111111111000000000111111111111100111111111101011001011000111100111111110001000111111100111111111000111000111110,L,L/pool/field_04686/attempt_0/params_0758e28765a69ef4,train,"{""attempt"": 0, ""m"": 81, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1341,0.0018755370480534074,10,G-S;G-E,81,000111111111111111000000000111111111111100111111111101011001011000111100111111110001000111111100111111111000111000111110,1ba4a735287a1d74abaf4d54d937e8cd349d3eff259b4c0a49d4c7b91c838521,0,0,35,76.81643111924419,307.26572447697674,pending
1ba56a87e0c543ca024e965f291162c8ccbfde0d8eaf90cebdbc32c201dc019e,111001010001101101001011000010000010000000011111001100010000110000001110001000101100100010000000010000100000101100100010,U,U/pool/field_00808/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,260,0.0023712737127371273,2,G-S;G-E,41,111001010001101101001011000010101010000000011111001100010000110000001110001000101100100010000000010000100000101100100010,29189093a4f4636cf78a580437a24ea9acad56c6b09564e531ed981ae3ef175c,2,1,39,38.879785755521226,155.5191430220849,pending
1bb6006e31a067765311af22aa184e78a41089a4050bf511077c46e43f32734a,000000000000000000000000000000000000100000100000110000100000000000000000000000000000000000000000000000000000000001111111,B,B/pool/field_02030/attempt_0/params_911470830d43053a,train,"{""attempt"": 0, ""m"": 12, ""scale"": [4, 4]}",13349480423077743689,,same_range,F,745,0.03210187881407826,3,F-S;F-E,12,000000000000000000000000000000000000100000100000110000100000000000000000000000000000000000000000000000000000000001111111,1bb6006e31a067765311af22aa184e78a41089a4050bf511077c46e43f32734a,0,0,42,11.26898554193262,45.07594216773048,pending
1bba50e10849407b0427187d99e6ffe9b4a3d264189335ea8b2a7626cee144df,011111011111111111111110111110100011100111010100111010011110010111000111111111111111111111111111000111111111110110100110,U,U/pool/field_02140/attempt_0/params_a7aa7c2a323af75e,train,"{""attempt"": 0, ""m"": 86}",13349480423077743689,,same_range,G,321,0.002156454491374182,1,G-S;G-E,90,011101010111111111110110111110100011100111010100111010011110010111000111111111011111111111111111000111111111110110100110,eef2451c2d8eaf64b2bb3948b01577d5ba60cea48a4eef0ad8b355d22baa301c,4,1,32,85.75922013545078,343.0368805418031,pending
1bc898f67431c8a9cd3b753c4f12f83488fc2f4cc2c1935c3eabf34fab1b3a31,111111111111111111111111111111111111011111011111001111001111011111111000110000110000100000100000100000000000000000000000,B,B/dev/field_00026/attempt_0/params_7da18298415763f0,dev,"{""attempt"": 0, ""m"": 69, ""scale"": [4, 4]}",5722876337384258552,,same_range,,,,,G-S;F-S;G-E;F-E,69,111111111111111111111111111111111111011111011111001111001111011111111000110000110000100000100000100000000000000000000000,1bc898f67431c8a9cd3b753c4f12f83488fc2f4cc2c1935c3eabf34fab1b3a31,0,0,37,65.56367863052671,262.25471452210684,pending
1be6cfecde135409ec2ca2e5184e3beae9e280a547833d179f8e8dfec1eb0dd5,100100101100100101110111000111011011111110011101011000111000100100010111110111011000011111101101000011111101110011101011,P,P/parent/11411/pool,train,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 0, 2, 3], [4, 8, 1, 2]]}",13349480423077743689,11411,same_range,F,356,0.048026778725220584,7,F-S;F-E,71,100100101100100101110111000111011011111110011101011000111001100100010111110111011000011111101101000011111101110011101011,68670d5db8087c1b74f395e3b9a6f893480f307a6837f6593adbcaeb9e6fd4f8,1,1,7,67.54735773341366,270.18943093365465,pending
1c03fa705873e7d1b25edb5b5b7e1acecadab4a121d849c582cb47168e76dba5,000100111100011010000101111011111111111111110100110011110111000101001011100001110110000010000111000000011001001001001011,P,P/parent/1500/test,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[2, 12, 1, 2], [0, 16, 1, 2]]}",3862549395330453298,1500,same_range,,,,,G-S;F-S;G-E;F-E,62,000100111100011010000101111011101110111111010100110011110111000101001011100001110110000010000111000000011001001001101011,165302ebfe563bb22fad6e2b20b27338447b4d90d8889c85513eb2ff970bd117,4,1,8,59.17272557973599,236.69090231894396,pending
1c0b1747cbdac9d4c96e0a97ed62db90e9a6e7b7a5d3130a3e93bc40a483048c,100100100100100100100100100110100111100101100000100010100010000000000000010000010000010001010001010001011001011000011000,L,L/pool/field_01625/attempt_0/params_28e554b4836a8d39,train,"{""attempt"": 0, ""m"": 38, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,306,0.002156454491374182,2,G-S;G-E,38,100100100100100100100100100110100111100101100000100010100010000000000000010000010000010001010001010001011001011000011000,1c0b1747cbdac9d4c96e0a97ed62db90e9a6e7b7a5d3130a3e93bc40a483048c,0,0,39,35.920500154405765,143.68200061762306,pending
1c0c55af6db8e8407164c02a38b4fdb3afc93f470ff2ab4dabf329ca9183a115,110000000000000111001101000100000000000000010000101110001001001001000000001000000100100000010110110001001100100100010000,U,U/pool/field_00156/attempt_0/params_09b52560733a4887,train,"{""attempt"": 0, ""m"": 34}",13349480423077743689,,same_range,G,765,0.0019746843809901513,2,G-S;G-E,32,110000000000000111101101000100000000000000010000101110001001001001000000001000000100100000010110110001001100100101010000,09fa5cc1f624e3eb1f38c8b102795373dcf3e8436c7f06a9a02fc26bb9b46db5,2,1,40,30.4077552825528,121.6310211302112,pending
1c1727ee03785c6b8eb4f910fe198fe1d5da1aeb33d1fd61e19b122658e2665c,111111111111011111011111101111011111111111111111111111111111101111110111111011110111111111111111101111110100101111111111,U,U/pool/field_02402/attempt_0/params_0066ae44857dbe75,train,"{""attempt"": 0, ""m"": 96}",13349480423077743689,,same_range,F,952,0.013707483855840114,6,F-S;F-E,107,011111111010011111011111101111011111110111111110111011111111101110110111111010110111111111111011101111110100101111111010,f74c70610b80994f6bcda087faea3ecf666c104045f987f54f4d5e616b5966f4,11,1,23,101.95493732817076,407.81974931268303,pending
1c46eecab53f36d5e8edd10c4062536be82a718c2573cce86235859f57f04b71,100110100010110000110010111110111111111111101111001111001101111101111101111101101100001100000100000100010000011000011100,L,L/pool/field_03753/attempt_0/params_6630530ec3e10ab7,train,"{""attempt"": 0, ""m"": 67, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,995,0.00210688082490581,8,G-S;G-E,67,100110100010110000110010111110111111111111101111001111001101111101111101111101101100001100000100000100010000011000011100,1c46eecab53f36d5e8edd10c4062536be82a718c2573cce86235859f57f04b71,0,0,35,63.51506731477928,254.06026925911712,pending
1c71540404a47831729d45b81c8051334b6fff8afc13004fe81dbdfb4a570076,111111111110110101111001111111101111110111111011011111011011011101100101100010010111100111100111111011110110111100111110,U,U/pool/field_00548/attempt_0/params_b7639fbf2050db40,train,"{""attempt"": 0, ""m"": 84}",13349480423077743689,,same_range,G,520,0.0020738317139268954,8,G-S;G-E,88,111111111110110101011001111111101110110111111011011111011011011101100101100010010111100110100111111011110110111100101110,0e31cc8216103fdb289d331cfad5d9c519ca7329305867e88a24551c23881fc8,4,1,35,83.69437576648828,334.7775030659531,pending
1c8a17c579a42934430669ad33ecc5783803a82edf722911934f8859ff1958e5,000000000000100000110000110000111000111000111100111110111111111111111111111111111111111111111111111011111000111000111000,B,B/pool/field_02289/attempt_0/params_dd2db33b9d5e45a1,train,"{""attempt"": 0, ""m"": 76, ""scale"": [2, 8]}",13349480423077743689,,same_range,F,982,0.056279766535052025,8,F-S;F-E,76,000000000000100000110000110000111000111000111100111110111111111111111111111111111111111111111111111011111000111000111000,1c8a17c579a42934430669ad33ecc5783803a82edf722911934f8859ff1958e5,0,0,31,71.64620367023014,286.58481468092054,pending
1c9a1638abea427da78d1453ee8d49320afd2370a5833be1cb0c71bd9573b9db,110011110001110011111111111111111111111110111110100100101111101111111111111111110111100111100111101111001111001111111111,L,L/pool/field_03943/attempt_0/params_76bf883b4f832c21,train,"{""attempt"": 0, ""m"": 94, ""scale"": [1.5, 2]}",13349480423077743689,,same_range,F,749,0.033094403135304096,4,F-S;F-E,95,110011110001010011111111111111111111111110111110100100101111101111111111111111110111100111100111101111001111001111111111,1ecea9dc4bb2cf8948a76bb8317a989378697ec24e9ba3e190453d151c3bb6e2,1,1,28,90.5073882008719,362.0295528034876,pending
1c9dfd0bd100f7db8ce0670c36511a5c2847a3a91f19db82219e4936c5cf586e,000000100000100000000100000011000100001110000010000000000001100001110000010110010000001000001000001000011000001010110010,U,U/pool/field_02090/attempt_0/params_8c26fa9eddf4eb01,train,"{""attempt"": 0, ""m"": 33}",13349480423077743689,,same_range,G,892,0.00185901249256395,2,G-S;G-E,29,000001100000100001000100000011000100001110000010000000000001100001110000010110010000001000101001001000011000001010110010,2e4557a4309f73ef554ba1632d481533a0e5251bf1c064411b9807e63008c989,4,1,45,27.513401894297875,110.0536075771915,pending
1ca23e3dd5abfed7d08fae361a616bcd5862c7e8ce88da12d895c5a68c32815e,110000110000110110110110110110101110101110101110100010100010100010101010101010001011001101001101001001101001101001101111,L,L/pool/field_03649/attempt_0/params_1f40c192a483b246,train,"{""attempt"": 0, ""m"": 62, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,F,347,0.06388038032385815,10,F-S;F-E,62,110000110000110110110110110110101110101110101110100010100010100010101010101010001011001101001101001001101001101001101111,1ca23e3dd5abfed7d08fae361a616bcd5862c7e8ce88da12d895c5a68c32815e,0,0,40,58.78313230257327,235.1325292102931,pending
1cb26bdbfe22ea31b65d3ef2580e158e27b8fb42486c3fbddde855afb85b42fd,011111000000000000000000100000100000000000000000000001000011000000000000000000000000000000000000000001000011000001000000,B,B/test/field_00059/attempt_0/params_742e90cf35af45ea,test,"{""attempt"": 0, ""m"": 14, ""scale"": [4, 2]}",3862549395330453298,,parameter_holdout,,,,,G-S;F-S;G-E;F-E,14,011111000000000000000000100000100000000000000000000001000011000000000000000000000000000000000000000001000011000001000000,1cb26bdbfe22ea31b65d3ef2580e158e27b8fb42486c3fbddde855afb85b42fd,0,0,44,13.52862654947658,54.11450619790632,pending
1cd1c739d6ae624dc6be91a944421fa4891ad1071167e286b99b18cd4cfe7a09,101011101100111101111101101111110100111111111111111111101111101101111001111111100111111111001111100111111111001111011111,U,U/pool/field_00263/attempt_0/params_ec8aafd17a35e61a,train,"{""attempt"": 0, ""m"": 92}",13349480423077743689,,same_range,G,1352,0.001809438826095578,10,G-S;G-E,95,101011101100111101111101101111110100011111111011111111101111101101111001111111100111111111001111100111111111001111011110,c3be56f592c95de4fd9a938f086e321edb8c597cd98e8e5a98bf394f8908713f,3,1,27,90.4911551476568,361.9646205906272,pending
1cded76422a4a1938d6f19a0e86264f5eb8c28b81a6d00d6c3e38af3a7d2fc68,010000010100110101111110010111101100100000011011100000000000000001000010010000111110111110111101111111010111010011101111,P,P/parent/7318/test,test,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[0, 5, 6, 8]]}",3862549395330453298,7318,parameter_holdout,,,,,G-S;F-S;G-E;F-E,61,010000010100110101111110010111101100100000011011100000001000000001000010010000111110111110011101111111010110010011101110,bb562868b6f0e81b2244655a196f92ce07611bd17c44cbee111f4d8bf45285e1,4,1,38,57.9373902300658,231.7495609202632,pending
1d0046be379cf151240e11eb84fdcd483a3108acea450ed09d85e3ec7efcf036,100010100010100011100011111011111011111011111001111101111101111101111101111111111111111011110011100111100111100110101110,L,L/pool/field_02001/attempt_0/params_04488df5d0247cca,train,"{""attempt"": 0, ""m"": 84, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,1284,0.0017433406041377486,10,G-S;G-E,85,100010100010100011100011111011111011111011111001111101110101111101111101111111111111111011110011100111100111100110101110,187d46e71a471913b0fcb738051578a87e2b0f1420600803017f5a82fa231c4b,1,1,28,80.75132321858803,323.0052928743521,pending
1d1c335b15b69d92095e757ef5e4d6e0b876c8e98a107d18327fbd82bc076326,000011001011011101001010001010000000000011111110010101000001000111000100000000000001000110000000000000000000000000000000,L,L/pool/field_02032/attempt_0/params_dced0e4d45ef4ad2,train,"{""attempt"": 0, ""m"": 36, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,388,0.0019746843809901513,2,G-S;G-E,31,000011001011011101001010001010100000000011111110010101000001000111010100000000000001100110000000101000000000000000000000,b9e86a1bac0c12aa148b0ed828cda34870f80b98b1857708c5db8221b84095ef,5,1,43,29.902907327562772,119.61162931025109,pending
1d265cdff9513d9a3a82c0129728c6c169a2ac9a7f7a66250ce6abc437444afd,000101000010011000000110110000010000001000000000000000100110101010000010000100001000000000000000000000000000000000000000,U,U/pool/field_01682/attempt_0/params_66972120c4da6628,train,"{""attempt"": 0, ""m"": 26}",13349480423077743689,,same_range,G,2,0.0027843875999735606,2,G-S;G-E,20,100101000010011000000110110000010000001000000000000000100110101010000010100100001000000010001000000000000100000000010000,368269ff8ab4fe7ed5d80b5bb8f4630b66becf980cd6495717d615e2967bcd35,6,1,42,18.992672261684177,75.97068904673671,pending
1d36db869df93092353a19e8850346bfe734a56c61e65bbbd2b49e77539dc436,001110000110000110000110000011000011000011000010000000000000000100000110101111101111001001001000001101011101011100111100,L,L/test/field_00041/attempt_0/params_9579b6cd91d12843,test,"{""attempt"": 0, ""m"": 45, ""scale"": [0.5, 2]}",3862549395330453298,,same_range,,,,,G-S;F-S;G-E;F-E,46,001110000110000110000110000011000011000011000010000000000000000100000110101111101111001001001000001101011101011100110100,c137da051781daf27ab7f72d4ec892e73dd993a5ebe6d0db3f43ebb38d1b39b6,1,1,39,44.17987763025614,176.71951052102455,pending
1d4834a73378f1e29a1e83574caa32b613f0db39546fdd8513e7c2c62ba87469,000000000000000000000000001100011110011111011111011111011111011111001111000111000111000011000001000001000000000000000000,B,B/pool/field_04170/attempt_0/params_56d9748506c630d6,train,"{""attempt"": 0, ""m"": 45, ""scale"": [4, 4]}",13349480423077743689,,same_range,F,1008,0.04482228005937155,7,F-S;F-E,45,000000000000000000000000001100011110011111011111011111011111011111001111000111000111000011000001000001000000000000000000,1d4834a73378f1e29a1e83574caa32b613f0db39546fdd8513e7c2c62ba87469,0,0,41,43.36660166417886,173.46640665671544,pending
1d7fa24c568743c905d00a28ef7d626147ee31351ff496e8f832d6ca60a169c2,000011000011000000000000000000000000011100011000000011000000000001000001111100011000000000000000000000000000000000000000,L,L/dev/field_00030/attempt_0/params_2f7678a586ca976c,dev,"{""attempt"": 0, ""m"": 22, ""scale"": [1.5, 0.5]}",5722876337384258552,,same_range,,,,,G-S;F-S;G-E;F-E,19,010011000011000000000000000000000001011100011000000011001000000001000001111100011000000000000000000000000000000000000000,0657d22f277a499374fc8e12058addf5df9676e8b90cfc12c4f0406c00850ab6,3,1,41,18.19562934882202,72.78251739528808,pending
1da06bb5036a2b14ec470eae9962dc7c95d72ea05e3e16ae5df7a78e9b98e827,111111111111111001111111111011000011111111111100111111111111111011111100001011111111111111111111111111111111111111110011,L,L/pool/field_01758/attempt_0/params_a1c1fcbab40b876a,train,"{""attempt"": 0, ""m"": 101, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1285,0.0015780950492431754,10,G-S;G-E,103,111111111111111001111111111011000011111111111100111111011111111011111100001011111111111111101111111111111111111111110011,1c068d389c2c7e7ea47e90f60e4e23f6d37f90f217def9c2374e4c23d03ad007,2,1,25,97.92264690953621,391.69058763814485,pending
1da66fc5205375626c7f8875d7a3811e5e5bf80ff1f9950b0d4a5084dc3fc33f,110101110101110111110111111110111110111110111111111111111101111101111101111101111111111111111111110111110111110111000111,L,L/dev/field_00041/attempt_0/params_7e4e8d64e3e5181d,dev,"{""attempt"": 0, ""m"": 100, ""scale"": [0.5, 2]}",5722876337384258552,,same_range,,,,,G-S;F-S;G-E;F-E,101,110101110101110111110111111110101110111110111111111111111101111101111101111101111111111111111111110111110111110111000111,2f1cfbda3b600b7cc23f7031fb18b03319021dc88098d979bc8175e2bce20a3f,1,1,23,95.93896780664927,383.7558712265971,pending
1dad12061cdad16a9a6192723d1267c97fe224e45b3f593601b35d9813b0e787,001000000100000000000000010000100011101110000000000011000001000011000001000010000010001000001100000000001000000110001000,U,U/pool/field_02276/attempt_0/params_09b52560733a4887,train,"{""attempt"": 0, ""m"": 34}",13349480423077743689,,same_range,F,739,0.02039270510833873,5,F-S;F-E,25,101000000100010001000100010000100011101110000000100011000001000011100001000010000010001000101101000000001000100110001000,c93dd46d910e6e2dab23481bf5e8fb17dfe16bbedff00aa684aece3f5761d586,9,1,44,24.03303528497722,96.13214113990888,pending
1dc65b0cac315639245b70482d5027a6d64c2a6110ccafacd4cfa3d5d957526f,110100110100111100111100111100111010111100111001001110111011101010010110111100111000111000111101111111100011001101111011,P,P/parent/45403/pool,train,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[4, 4, 2, 3], [3, 10, 3, 5]]}",13349480423077743689,45403,same_range,F,1159,0.013647588180988206,9,F-S;F-E,76,110101110100111101110100011100111010101100111001001110111011101010010110111100111001111000101101111111100011001101111011,083f6802b9d0aa38cfb2dac08ffa3878350bb61563d0f8b2a9bf3cf3fa52047f,7,1,26,71.66243672344525,286.649746893781,pending
1dc72e1672126799a21719babfb5562a0e732a9a7770ab7af98d7510333ee36c,001010000100011001000110000100010000110000001100000000000011000010000000000000000000000000011011001000011100010010010101,U,U/pool/field_01135/attempt_0/params_7274968c230287f3,train,"{""attempt"": 0, ""m"": 35}",13349480423077743689,,same_range,G,210,0.002139929935884725,2,G-S;G-E,30,001010000100011001000110000100010000110000001101000000001011000010000000000101010000000000011011001000011100010010010101,ef3e571933c1f5995e082e2bcb38258c66d5d78271a7bdd76080556fcf68e9e7,5,1,43,28.635105871462272,114.54042348584909,pending
1e2154363ef5b8efccaa233366cb6f9364d0a568e6ab77e469b12e4ce9376576,000000000000000000000000000001000110000000100000111000111111000111000100000111001110000000111000000110000000000000001110,L,L/pool/field_01774/attempt_0/params_cf947844ce9cbf42,train,"{""attempt"": 0, ""m"": 33, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,915,0.0017433406041377486,2,G-S;G-E,31,000001000000000000000000000001000110000000100000111000111111000111000100000111001110000000111000000110000000100000001110,2b39f953d1453ad9af903144318c0f0af0ec97a32d42d1e5bc6b669b018d9ec2,2,1,42,29.610712369690695,118.44284947876278,pending
1e3b1cc2241c823d6642f5bce3e8eafd4b7cd727d129a6285e35ee9c8223224d,111100001111011111111111111111001111001111001111000011111111111111000011111001111011111001110011110011111111111111111111,L,L/pool/field_04170/attempt_0/params_7468a945efb345da,train,"{""attempt"": 0, ""m"": 92, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G;F,G:362;F:1253,see train_G.csv and train_F.csv,G:1;F:4,G-S;G-E;F-S;F-E,92,111100001111011111111111111111001111101111001111000011111111111111000011111001111011111001110011110010111111111111111111,e50cdd01115c17a5945900352e80429778ecbadab3729779e265495cee47c9a4,2,1,30,87.80783145119833,351.2313258047933,pending
1e521f238d9a749a9b72196b16149dcbc4ed4efff3401a79521b2d5276c5324d,101000011100110011001111101111101101101010011001101111101111100111101101111010110000000011101101011100110000111101111101,P,P/parent/31359/pool,train,"{""attempt"": 0, ""rectangles_r_a_h_w"": [[3, 10, 2, 3], [2, 13, 2, 3]]}",13349480423077743689,31359,same_range,F,1091,0.026654311727058056,9,F-S;F-E,73,101000011100110011001110101111101101101010011001101111101111100111101101111010110000000011101101011100110000111101110101,6184ea8ac7ff5636531f35e046bb8460a1249cd74932c288adba02796191a3cb,2,1,14,69.33624019771936,277.34496079087745,pending
1e7fbf11024946f135ddf2bf085a94b8ba62e7745f85a9f3ac9ee7a06d30f09e,010011101011101111111011010010010010010010000010000010000110000110000100000100000100111000111000011000011000011010011010,L,L/pool/field_02525/attempt_0/params_316790f316c1a335,train,"{""attempt"": 0, ""m"": 48, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,293,0.0021729790468636395,9,G-S;G-E,48,010011101011101111111011010010010010010010000010000010000110000110000100000100000100111000111000011000011000011010011010,1e7fbf11024946f135ddf2bf085a94b8ba62e7745f85a9f3ac9ee7a06d30f09e,0,0,44,45.64409903025942,182.57639612103767,pending
1e9285e6b33184c6b5ddd35c21a335d6b4341eba49df708e5355d74cd35a868d,000001000001000000000000100000100000110000111000111000111100111100111100111100011000011000000000000000000000000000000000,B,B/pool/field_03596/attempt_0/params_2d7e0ab171b85b48,train,"{""attempt"": 0, ""m"": 32, ""scale"": [2, 4]}",13349480423077743689,,same_range,F,763,0.03790932205184195,3,F-S;F-E,32,000001000001000000000000100000100000110000111000111000111100111100111100111100011000011000000000000000000000000000000000,1e9285e6b33184c6b5ddd35c21a335d6b4341eba49df708e5355d74cd35a868d,0,0,41,29.90453063288426,119.61812253153704,pending
1eac67f833ff4d986b35f08e30b0da2faeeb56fc9f0541cd27a9419b0c8b3770,000000000000111000100000000111001100000010000000000000000000000000000000000000111000000000000000010000100011010000000000,U,U/pool/field_03792/attempt_0/params_d06108ccb4e35353,train,"{""attempt"": 0, ""m"": 24}",13349480423077743689,,same_range,G,944,0.0016276687157115474,2,G-S;G-E,18,000000000000111010100000000111001100000010010000000010010000000010000000000000111000000000000000010000100011010000000001,7ebfb31fcf7242d88e5f3da3877f73703d847802fd966ae0fa0a0fde7a70fb7c,6,1,42,17.008993158797175,68.0359726351887,pending
1ec27c10df22679d43d231a0c28a5022d5452d0e8119efe5047a2690e4e4d5fc,110000110000110000110000110000111000111000111000111000111000111000111000111000011000011000011100011100011100001100001100,B,B/pool/field_00053/attempt_0/params_6d2c250c46e3621c,train,"{""attempt"": 0, ""m"": 51, ""scale"": [2, 8]}",13349480423077743689,,same_range,F,1169,0.023743184208627477,5,F-S;F-E,51,110000110000110000110000110000111000111000111000111000111000111000111000111000011000011000011100011100011100001100001100,1ec27c10df22679d43d231a0c28a5022d5452d0e8119efe5047a2690e4e4d5fc,0,0,36,47.46707090631679,189.86828362526717,pending
1ec51b98f83bbac512e905d6c2882cba05a04a1a763e4bd3b0b185d0c6e0c3eb,010001100001000000010001100111101000001011000000001000001001010101010000001110101001010000101010100011001111000001000000,U,U/pool/field_02828/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,7,0.0026191420450789875,2,G-S;G-E,40,010001100101000000010001100111101000001011000000101000001001010101010000001110101001010000101010100011001111000001001000,cd31025e103d67eaed83b9688c00aaf7cbf61f1dc215fa4e624c0ee805d8744e,3,1,43,38.245073374810175,152.9802934992407,pending
1ed295043cf1f729c79ad2aec439a2baa7738ad5bda24b9b465d11933039c14f,111100111110111000110000110011100001000000001111100001110000110000111000001100001111011100001111111111111111000111011111,L,L/pool/field_02822/attempt_0/params_16cd64366e390470,train,"{""attempt"": 0, ""m"": 67, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,611,0.0020738317139268954,6,G-S;G-E,66,111100111110111000110000110011100001000000001111100001110000110001111000001100001111011100001111111111111111000111011111,61a1dd7898dde3656927c6e2f462b3f10c3c774003427d638d75d9663da36a6a,1,1,37,62.62062608262646,250.48250433050583,pending
1ed759bf5e83fbb33952eada0e718ea05162491296ca8080409dcb6239ea9e5f,011100011111111111100111111111111011000011000001011111011111111001111111111111111111000001111011111111111111100011000011,L,L/pool/field_04334/attempt_0/params_415207ec5a794772,train,"{""attempt"": 0, ""m"": 86, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,1118,0.002057307158437438,1,G-S;G-E,87,011100011111111111100111111110111011000011000001011111011111111001111111111111111111000001111011111111111111100011000011,7e0e91e36a22686f87a97f4e535225dc56c8c4acb9a1b9ac2858b43fd2e66176,1,1,30,83.07589643899236,332.30358575596944,pending
1ef0612b72d0b3d3b05a7cc39b0749a6ebdcc50d023101c1102141587b8f3cba,100000101000010000010111110011100111111110111110110011111011110111111111111111001111010111011101111110111110110010110011,L,L/pool/field_03500/attempt_0/params_9d586c24c24e799a,train,"{""attempt"": 0, ""m"": 78, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,1268,0.0019251107145217793,1,G-S;G-E,81,100010101000010000010111110011100111111110011110110011111011010111111111111111001111010111011101110110111110110010010011,79733929c90bdf51c0b497680d8d214fcb7812dcd85db342a55ac885de08407f,5,1,32,76.94629554496507,307.78518217986027,pending
1ef26b1a064154d9ed3d3cd268d63e95fc462ceca9feaa5d2d33691d4a493d7e,000000101001110010000100001011101100010010000100110011110011111001100100110000001100000000000010110111001000001000000100,U,U/pool/field_00167/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,26,0.0025695683786106155,2,G-S;G-E,43,000000101001110010000100001011101100010010000100110011010011111001100100110001001100100000000010110111001000001000000100,8da6fec22a0c723340a8d5d693a972d26aed453984030040ec06a2513d2ce5cd,3,1,42,40.78229959233268,163.1291983693307,pending
