gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes
c8aee6aa000df6d9d40c20f938a2007f20104d40101579db6bab63f074a64bd9,100111101111111111111111111111110101010001011111111111111111111111111111111111111111111111111111111111111111110101101011,U,U/pool/field_01407/attempt_0/params_0066ae44857dbe75,candidate_train,"{""attempt"": 0, ""m"": 96}",13349480423077743689,,same_range,,,,,,106,100111101111111111110110111111110101010001011111110111111111111010111111110111111111101111111110111011011111110101101011,1c11307bc520fcfecd6244a64951c3ae0e10425cc3da7ae9db47ae13d915447f,10,1
f5c66969aea3bc2a0ec24ae8bcadf4994df93da87d1974dc1ef57757eef3e630,011111100111011100000111001111010111100110010001111111111011111011111011110011100111111111001111101111111010110101111011,U,U/pool/field_01408/attempt_0/params_e9f5d914ec1474fb,candidate_train,"{""attempt"": 0, ""m"": 82}",13349480423077743689,,same_range,,,,,,85,011111100111011100000111001110010111100110010001111111111011111011111011110010100111111111001111101111111010110101011011,077222fe652c839cde87ec1ddf60fb4d65183fe82053ebda55284526f33385e7,3,1
aaaa8c223b056e7bc38253909fce7811c5eb51fcd6cc797f332f68b4e6a0973c,111000100100101010101000011111000011011100110010001011011011000000000110111111100001111100010110010000001100010000000000,U,U/pool/field_01409/attempt_0/params_a5725f77bbc79f32,candidate_train,"{""attempt"": 0, ""m"": 53}",13349480423077743689,,same_range,,,,,,51,111000100100101010101000011111000011011100110010001011011011000000000110111111100001111100010110010000001100010000000101,081b7d2ee467921d109aa290897c60b9f7625f54399be6e5c1f0b96b693dcdc3,2,1
022ca828de2237886328931947d9bbbad54229ee11ec31965e0309de71d46976,010000100000001100010000010001010001001111111001111100100011011010111000100100000000001100110001100010100100000011111011,U,U/pool/field_01410/attempt_0/params_8273ae10b3ec144c,candidate_train,"{""attempt"": 0, ""m"": 52}",13349480423077743689,,same_range,,,,,,48,010101100000001101010000010001010001001111111001111100100011011010111000100100000001001100110001100010100100000011111011,cb005e0c33fb8f4624263c9158f0724862d7b92af782d217de763a94b3f07e2a,4,1
8de9d8a20b72c55ec445ad78e32e4160cb0eb231df8b18eeadc59e17a9243693,100000010000000000100000011000011000000100000110010000001000000000000000100000011100010000001011000000000000010001101010,U,U/pool/field_01411/attempt_0/params_3063a9a7e502a7ea,candidate_train,"{""attempt"": 0, ""m"": 28}",13349480423077743689,,same_range,,,,,,25,100100010000000000100000011000011000000100000110010000001010000000000000100001011100010000001011000000000000010001101010,d19aad4d4b511276e06fbbe997028a69278b70b770c9dff2509afc8aaafb8824,3,1
6164b2f3de3fea3073cd9321e73783bcd68a7fcaab9ba2bda9848d9d873a65f7,010010001010001001111111100010000101001110010011110011000011000000000000000100010101111010001000110001100011100101100100,U,U/pool/field_01412/attempt_0/params_963376c205c66fa2,candidate_train,"{""attempt"": 0, ""m"": 49}",13349480423077743689,,same_range,,,,,,48,010010001010001001111111100010000101001110010011110011000011100000000000000100010101111010001000110001100011100101100100,9b28e73104865dc05da4fe0fbb176086663799587b8410c5dbc9d7eba7861c75,1,1
cc2ae7a560d51547513ae2321b5811ebaf06320190cc15054208f3ef3f8b77ea,111111111111111111111111111111111111111111111111111111101111110111111111111111011111101111011111111111111101111010111110,U,U/pool/field_01413/attempt_0/params_4b7b181bc60f0379,candidate_train,"{""attempt"": 0, ""m"": 106}",13349480423077743689,,same_range,,,,,,111,111111111110111111011110111111111111111111111111111110101111110111111111111111011011101111011111111111111101111010111110,e388336a6fd330a53c5505a1ef55a6f1c271b4a56de59941bcdb8ce27931a3d5,5,1
1fa4f42e27b650879e8b9b9035e77ff30bef65f46302316176b7f4a04a2235f7,111101110011110111101111011111111111111011100110100101001001111101111011110101100111111011111011110011111111111111111111,U,U/pool/field_01414/attempt_0/params_bfeb4b4342dde20f,candidate_train,"{""attempt"": 0, ""m"": 89}",13349480423077743689,,same_range,,,,,,93,111101010011110111101111011111111110111011100110100101001001111101111011110101100111111011111011110011011111111111101111,8af8868f4c6a238d8c64ac324a2cad92cf1193b6266e6767aef8ea370efaf11b,4,1
375cd520ec6d4ad729066857cc90877369c5882e9c0236289c60572c25ea3904,111001101110011111011111101111111111111101111101101011101001010111111011111111111110111100111110111110111011000111111111,U,U/pool/field_01415/attempt_0/params_58188eb7d426e5b8,candidate_train,"{""attempt"": 0, ""m"": 91}",13349480423077743689,,same_range,,,,,,94,111001101110011111011011101111111111111101111101101011101001010111111010111111110110111100111110111110111011000111111111,0c6b518379fc8016c261e5deaf3284ff238574f802ba68b6ae8596f601cf3b9b,3,1
cdcb025dfcd076ac66c287b21f6547a785f0233f1687b3b8619a2bf20c5153ab,111010001010000000011000110000011100101000000000011101000001000000000001000001000010011001000000010000101111000011000011,U,U/pool/field_01416/attempt_0/params_9ab6fa8516b330ed,candidate_train,"{""attempt"": 0, ""m"": 38}",13349480423077743689,,same_range,,,,,,36,111010001010000000011000110000011100101000000000011101000001000000000001101001000010011001000000010000101111000011001010,c7cb515fdf40607c623fc1cf861bf8cfa4544641e61187de3de8769c55e01e5c,4,1
6ec1df0a4bea1cf987572999f3b4e9726a4741509c5f3fe76a244b4fd4415ad3,011100011100100100000111011100010001111011011101001110110111011011010111101011001000100110101011001101011101101111111100,U,U/pool/field_01417/attempt_0/params_88d63c0241e1c3f5,candidate_train,"{""attempt"": 0, ""m"": 68}",13349480423077743689,,same_range,,,,,,69,010101011100100100000111011100010001111011011101001110110111011010010111101011001000100110101011001101011101101111111100,fd138f9ebc69b5f6d7811125a345c42b0ab2f0b46f75e33032b9ddd8653a603c,3,1
35a68557f59e31285d49f34d3c7a7d197269a6295be61e11b3f8fefd3f830b85,000000010000010000100000011100100000110000000000000000000100000010000010000110001000010010100010010001000000100000010000,U,U/pool/field_01418/attempt_0/params_92077f8c2ec03eab,candidate_train,"{""attempt"": 0, ""m"": 30}",13349480423077743689,,same_range,,,,,,23,000000010001010100100001011100100001110000000100000000000100100010000010000110001000010010100010010001000100100000010000,8ba4b31899d03a7eb7ff0edb048f8f8b9af15f594d8bf7dc2a81c0d2ea0f6f55,7,1
02e0ffaf920b96944d9ceeb6b78ac68be9f56c9491dc0514eebc17d0126577f2,001000001100001000000010000001010110010000000110111110000000000011000010000110000000000000000000000000000000000000111000,U,U/pool/field_01419/attempt_0/params_6b96b8153ecc314f,candidate_train,"{""attempt"": 0, ""m"": 32}",13349480423077743689,,same_range,,,,,,25,001000101100001000000010000001010110010000000110111110000000000011000010000110000000010000000001100000001010000000111010,37408e6f11dee5e601eb529a9e62dd82a70c33373aea746098217f22a3d526e9,7,1
bcec41a7e433c13685262fbfffca5d43b1219131032c3c3af637b84c44e3c1d0,000011001111100000100001100010101000111101000110100011011100011111100001001001011010011111110001100001111010011010010100,U,U/pool/field_01420/attempt_0/params_a348927234aceef7,candidate_train,"{""attempt"": 0, ""m"": 57}",13349480423077743689,,same_range,,,,,,57,000010001111100000101001100010101000111101000110100011011100011111100001001001011010011111110001100001111010011010010100,bef647758ca27ae3768c8450e76cdc95ba47d59217bba032b18bc77f9febd39e,2,1
d893d3a862bd00f1e1bb2e58908bd6ef2159755506e5b62e1deb35a58949f742,111100111100111100101111101000111100001100000110110011111101111111101111110100100100101110111111111011011001100110010001,U,U/pool/field_01421/attempt_0/params_48e274d23fe53cbe,candidate_train,"{""attempt"": 0, ""m"": 74}",13349480423077743689,,same_range,,,,,,75,111100110100111100101111101000111100001100000110110011111101111111101111110100100100101110111111111011011001100110010001,3b650d514a9ecfa5e0a902d196323b36c0e215c1ca2a931746c008b38f7a2071,1,1
765c205e06723ec143c50158921eeb0d9691f2e68f5f5118315ad37761e63185,000000100000101000010110001000010000001000000001000001000000000011000000000110000000000100100100110000010010000001000001,U,U/pool/field_01422/attempt_0/params_34a2df20f0c72261,candidate_train,"{""attempt"": 0, ""m"": 27}",13349480423077743689,,same_range,,,,,,24,000000100000101000010110001000010010001000000001000001000000010011000000000110000000000100100100110000010010000001010001,ef349c3b3c57da5dc292bcdbb676c85254f43d13f88327624806ae739a3c57b3,3,1
f55fd942877da36e14c36b729ce6288c9e8496e483c27289848c24181b218413,000000000000100100100010110011110000110110000000100010010111000011110011110100100111011010100001000011101000011011001001,U,U/pool/field_01423/attempt_0/params_9d061dd6086ef63c,candidate_train,"{""attempt"": 0, ""m"": 47}",13349480423077743689,,same_range,,,,,,48,000000000000100100100010110011110000110110000000100010010111000010110011110100100111011010100001000011101000011011001001,ea16f65d67920e2464e81e50c7ae33dd43285d42f5aca9f8b02627354697a79d,1,1
b0d4da1dbe75475cacc7c18f84f5f6549c29c754573f67af14211460221dcbe4,110011101011001101001000000101000001001100100010111110111101011000101110101111101011010110101000010110110110011010100100,U,U/pool/field_01424/attempt_0/params_ef7654f58260205e,candidate_train,"{""attempt"": 0, ""m"": 61}",13349480423077743689,,same_range,,,,,,61,110010101011001101001000000101100001001100100010111110111101011000101110101111101011010110101000010110110110011010100100,be0606dc5c433c9b8da63c8193a7744f94b11266f113fd9ccc690ce91258d23d,2,1
f485577bf7a09154cd83a3c361eaa9ddd7fd2be9fc6f171bea3f11ae86eab201,011111010111101110101000001110101110011111111111100011110101101100110011111111001001001011111101111111111011011010101100,U,U/pool/field_01425/attempt_0/params_fa3f574cbab8d9bb,candidate_train,"{""attempt"": 0, ""m"": 79}",13349480423077743689,,same_range,,,,,,80,011101010111101110101000001110101110011111111111100011110101101100110011111111001001001011111101111111111011011010101100,10d16ded852a8d0ef9f33e181d9d74a9fb4c86b85f48e768f4223d11caa52a54,1,1
64ffeb053c0167a585c10daaafd428472a76039778c94e859f768fd90a142f73,000000001110110010001101100110100001001111100111010111101011110010100110000000110000011101010010000011000100000000000110,U,U/pool/field_01426/attempt_0/params_0d2bfd4f627fb2c1,candidate_train,"{""attempt"": 0, ""m"": 51}",13349480423077743689,,same_range,,,,,,49,100000001110110010001101100110100001001111100111010110101011110010100110000000110000011101010010000011100100000000100110,1cb8ccb2e4667ff9122456e4594c90f5932b81db9af4f256c7e261ffe53c9566,4,1
548d6b65b6b9de70b2330bc7eeb94b0311330c7002973087f3484bce1b73a63a,000100101000110100100110110101101000101011001110011101101111010001110101101110111001101101110010010001011111110100110100,U,U/pool/field_01427/attempt_0/params_ecb57bec710528d6,candidate_train,"{""attempt"": 0, ""m"": 67}",13349480423077743689,,same_range,,,,,,65,000101101000110100100110110101101000101011001110011101101111010001110101101110111001101101110010010001011111110100110101,43c85b6943446b6a9407a13df068a433ed1e5d2c7f1a4bf3043a9c2bde222714,2,1
5e7ddc823aea807eb007ca7e32fbe8d227b628a09515a1dfca1fb16fa9c6549e,010000001101110111000010000000000000000000110100011101001101100001110100101000011110010100010011100010010110000100000011,U,U/pool/field_01428/attempt_0/params_1d6dc034b59607a9,candidate_train,"{""attempt"": 0, ""m"": 46}",13349480423077743689,,same_range,,,,,,44,010000001101110111000010000000001001000000110100011101001101100001110100101000011110010100010011100010010110000100000011,0afcfb28ee8389ec0f5d134782ee02c4a8224fab4ad42cf4f5d6faae60405171,2,1
b713a92f23860b8ff8c31eddaaafe3737148e2828f5b48cea0ab6e0ab38ce9d0,110000001111000000000011000000000000000000000100001000000000000000000100001000000010000010000000010011101100100110110000,U,U/pool/field_01429/attempt_0/params_92077f8c2ec03eab,candidate_train,"{""attempt"": 0, ""m"": 30}",13349480423077743689,,same_range,,,,,,25,110000001111000000010011000000000001000000000100001000000010010000000100001000000010010010000000010011101100100110110000,e5f1a087a28fd5b49ae285d6a45761cdbf49768f9b042657a03e189825cbde74,5,1
2e42cf005951d941dc9a231cfff5752cb78e590b2c9367f0e9ea7e89ec35a317,110111110000001010000010001100000100000001011101000000000000001000110000000100001100110000000000011100011100000100001000,U,U/pool/field_01430/attempt_0/params_c66b3b341358ab1f,candidate_train,"{""attempt"": 0, ""m"": 37}",13349480423077743689,,same_range,,,,,,34,010111110000001010100010001100000100000001011101000000000000001000110001000100001101110000000001011100011100000100001000,dc4e0e280d62ff34191e8f1e53ead0b5d55a9c29598ce0fbc1970581a2370b5c,5,1
f4974b58d53d9d02aa82607f09fb1e9958f13c9ccdc6f35d9c5836d673820c5d,001110001000110000011010100001011111101011100011011111101011100000001111000101000010001101001100100011100001111111111111,U,U/pool/field_01431/attempt_0/params_b824fcc9da940d87,candidate_train,"{""attempt"": 0, ""m"": 60}",13349480423077743689,,same_range,,,,,,62,001110001000110000011010100001011111101011100011011110101011100000001111100101000010101101001100100011100001111111010101,c1fe2e03718bf6729093deb9a878d8e885b983e320a061d0a840359b342de690,6,1
6bbadd354f1b1a09936c7ddfc12a791ba52c3a17e5a88d3cb7844bbbd2886656,101111101111101111111001111111111111111111111111111111111111111111111111111111111110111101111111111111111111001111010111,U,U/pool/field_01432/attempt_0/params_27ca2f90812e4a0f,candidate_train,"{""attempt"": 0, ""m"": 103}",13349480423077743689,,same_range,,,,,,109,101111101011101111111001111111110111111111101111111111111111111111011111111111111110111101111111101111111111001110010111,16fce7cf6cea93b011404af44801a1d2d465744c7a9b5694dbd78db1fdc7332f,6,1
18799e48f58974a2f76c45ba34ad7afde34ebdbe21a0963784a8128c5322a6b0,000001001110001110000100000110010101100000100100100101010001110100011010000011001000010100000000000000001100100000011000,U,U/pool/field_01433/attempt_0/params_a2e1b34bc7b0d27b,candidate_train,"{""attempt"": 0, ""m"": 39}",13349480423077743689,,same_range,,,,,,37,000001001110001110000100000110010101100000100100100101010001110100011010000011001000010100000000100001001100100000011000,1cd73b1d957ab3c85a4fa33c5b2e19a315bf689a54476dc67d6ec3049585d812,2,1
8e70009434092e44a79ec47521ffeffc0e0d4c2270be22cb5ccf44baf82c2af2,101100010101001011001110101101111100011010100010000011100000101011110101000110011001011101101000000110110110000010000110,U,U/pool/field_01434/attempt_0/params_c785c7940b6df86b,candidate_train,"{""attempt"": 0, ""m"": 56}",13349480423077743689,,same_range,,,,,,56,101100010101001011001110101101111100011010100010000011100000101011110101000110011001011101101000000110110110000010000110,8e70009434092e44a79ec47521ffeffc0e0d4c2270be22cb5ccf44baf82c2af2,0,0
ae3a9225b225300ca8cc1739fa6acd30d615d81dc086c3aa930cc3845a473bf6,000000000000000010000001000000000000100011100000110010000001011001010100100000000000100000010000100001000111100100010000,U,U/pool/field_01435/attempt_0/params_b9df99cccb5b7ae2,candidate_train,"{""attempt"": 0, ""m"": 31}",13349480423077743689,,same_range,,,,,,26,100010001000000010000001101000000000100011100000110010000001011001010100100000000000100000010000100001000111100100010000,7339cf3ede604716e60249b01b2f99cf006f34dae9e3a607c5adeba4b17aefdf,5,1
f8e3d592142ac00b1332270848e5a4fd55940fe2e75b3537f04e3866e7c5a0e0,000101001110000001011101100110101101010010001001000010011101100100100110100010110000110000101011110100110000111111000001,U,U/pool/field_01436/attempt_0/params_7d1999e7c546ac79,candidate_train,"{""attempt"": 0, ""m"": 54}",13349480423077743689,,same_range,,,,,,53,100101001110000001011101100110101101010010001001000010011101100100100110100010110000110000101011110100110000111111000001,7c194194014ee52645a267618810385f33e56d1b73f492a7e9bdfd826adc6539,1,1
1ad8140af3f7ffd62b32aad13f0bf9d3a759533db0b73642d5b886aa6c12b70c,011000001000010000000000000000000000000101001010000100111100000000000000000000000000000000000010000010000000000001000010,U,U/pool/field_01437/attempt_0/params_66972120c4da6628,candidate_train,"{""attempt"": 0, ""m"": 26}",13349480423077743689,,same_range,,,,,,17,011000001000010000000001000100000000000101101010000100111100000000101000000000000000001000000010101010000000010001000010,dbecad364720d0c7ecc9e985b4a5559db5a4d936c90edc32442b2e08787cd353,9,1
a3a4622a35ccc782ba81bd3ebc44ff6901af81e5f5bc621eddf2fe0a0706f206,011000100100101001000011101110010000110000001000101000101110010011000111111011111111100011000001010001011000010010010001,U,U/pool/field_01438/attempt_0/params_8273ae10b3ec144c,candidate_train,"{""attempt"": 0, ""m"": 52}",13349480423077743689,,same_range,,,,,,52,011000100100101001000011101110010000110000001010101000101110010011000110111011111111100011000001010001011000010010010001,67e12bc31816a00905301c91122390d54f95c81394dcc968d17ca1dc9ab9f149,2,1
e545a8a93a30f5c2c6500936aaa1c61fc160434c3778b8f998682930f5cd58d9,111111000010110110111111110111110111010011010001100111111011111111111111111111111111110011101101011111111101011000101111,U,U/pool/field_01439/attempt_0/params_94851ea80e53857c,candidate_train,"{""attempt"": 0, ""m"": 88}",13349480423077743689,,same_range,,,,,,90,111111000010110110111111010111110111010011010001100111111011111111111111111101111111110011101101011111111101011000101111,1d9dc7925de88b2e0e3e5181143e1dbb3e4dda07822f5d05310280b7c640b459,2,1
166fde4b442f58983aaa4ca7fe4cc93b1c6694338bb03371ed0c0a659283022c,110111110111101100110010111101111101111111111111100111111111111111100111111011011101010011101110111100111011100011111101,U,U/pool/field_01440/attempt_0/params_fe4aa3cbd43d1f03,candidate_train,"{""attempt"": 0, ""m"": 87}",13349480423077743689,,same_range,,,,,,91,110110110111101100110010011101111101101111111111100111111110111111100111111011011101010011101110111100111011100011111101,d5e4ed5669f6492fb970f4edbc96a37e2213c1688859d45a9f93714005821e55,4,1
655bf73d11d2ee40aac545bf5de44d36f94093cb98e926e0b4a2e04d28eadb57,111011011101011011101101101110111110110111111011111100111101111101111111111111111101111100111011110011110111101011111111,U,U/pool/field_01441/attempt_0/params_58188eb7d426e5b8,candidate_train,"{""attempt"": 0, ""m"": 91}",13349480423077743689,,same_range,,,,,,95,111011011101011011101101101110111110010111111011111100110101011101111111111111011101111100111011110011110111101011111111,c86f86af1f6b015e7f6316d7b7615624f24fe34905a8b20657b60c43e7914e36,4,1
563f4a870d45bfbaa74ad8cf0666f0551f576162e6bfd858ef38b13c51a1e7aa,111111111111111110101110010011110110111101111011111111111111110111110011010111011111111110111110111110110011110011001011,U,U/pool/field_01442/attempt_0/params_bfeb4b4342dde20f,candidate_train,"{""attempt"": 0, ""m"": 89}",13349480423077743689,,same_range,,,,,,94,111111111111111110101110010011110110011101111011101111111110110111110011010111011111111110110110111110110011110010001011,6f92c4dc38ae05a197397e5dd58d1ab96b475a294717ce7e507e176c9aeff7c8,5,1
6f2abd813c3f99b31418cf3406713197528e63fad15300b9b8e1b44abbabd207,100001100111001100101111110001110011111001001100001110111100111000110100110000010100011110110010111001011111011101111100,U,U/pool/field_01443/attempt_0/params_ecb57bec710528d6,candidate_train,"{""attempt"": 0, ""m"": 67}",13349480423077743689,,same_range,,,,,,67,100001100111001100101111110001010011111001001100001110111100011001110100110001010100011110110010111001011111011101111100,02b904bf15512a8a83b724c5fc61d6521afac856a9d78be012cb9429aba076ba,4,1
c4a773a6d362e988295edb09b75e1a8833ceccc9b3fd2c45e4afc624512cd9e1,000100000111000000000000000000010000010000011000000000010010100100000010000010000000000100000100000011000000000000000011,U,U/pool/field_01444/attempt_0/params_a4dd7ea6ca8fb7a7,candidate_train,"{""attempt"": 0, ""m"": 23}",13349480423077743689,,same_range,,,,,,20,000100000111000000010000000000010000010000011000000000010010100100000010000010000000000101000100000011000000010000000011,f4d5c61a473228a8e34cd352a2e4fcbc81b6f827e2d5f6b646d2511b5beda478,3,1
360fa4a8b119484f482c64fdaf51ff1a5ccccd0023793db174e584cd5202c53b,110101010110100011011111100101100110101011111101110111100011111101111111111111111111101111100001101111011111101111001111,U,U/pool/field_01445/attempt_0/params_b7639fbf2050db40,candidate_train,"{""attempt"": 0, ""m"": 84}",13349480423077743689,,same_range,,,,,,87,110101010110100011011111100101100110101011111101110111100011111101110111111110111111101111100001101111011111101110001111,851006a749e03af3646644cfbe9c3c331892256e063a43f78e44fa17713cebc4,3,1
953926dda9eda340b771203759ce5f90588999995973319a440fef5f8e8e7157,000000000000000000000110000000000000000000000000000000000000000000000000000000000010011001000001000000000000000000000000,U,U/pool/field_01446/attempt_0/params_cefaea21f936bbd5,candidate_train,"{""attempt"": 0, ""m"": 15}",13349480423077743689,,same_range,,,,,,7,000000000000000000100110000000001000000000001001100000000000000100000000000000000010011001000001000000000000100010000000,51d5a1ded673ed21365d9981942c29791a7a329846f16d94603379b30e32fd03,8,1
5ebcadb429fac156ef95003e86eedd381e2db22f8d19d5ff565144bdffcfe062,101010101101111111111011111100100110101010010110011111111110111110111110111101101100110110111000110001001010101100010100,U,U/pool/field_01447/attempt_0/params_14e974f4f5a3d8c2,candidate_train,"{""attempt"": 0, ""m"": 77}",13349480423077743689,,same_range,,,,,,76,101010101101111111111011111100100110101010010110011111111110111110111110111101101100110110111000110001001010101100010101,82cc57e655d4cc94cf1413d705bcc68854b647280868e1baae2bc4b10b4d52be,1,1
a3a75b2756dcd43159c708c128e7638c1bb72bfa81dab017f82db65c4c4975e4,110111010000011011111110100010101101100111101110110010111100111110011100100010001111000001111000111100111111101101110110,U,U/pool/field_01448/attempt_0/params_9053783ade7f69a3,candidate_train,"{""attempt"": 0, ""m"": 71}",13349480423077743689,,same_range,,,,,,72,110111010000011011111110100010101101100111101110110010111100111110011100100010001111000001111000011100111111101101110110,e0edf20488d680caed3c5ea6616d32b8d57b1eb0089cac524cfc8ba3899c9d95,1,1
4e6b8ffae041a2c2c422706baa74fabe301b0f55833a85175cdb8947b49fcf64,000000100000011000000001000001000101000110000000100110100001101111000001110001000001000111100000100011001100110001001111,U,U/pool/field_01449/attempt_0/params_8a71703679c9ad40,candidate_train,"{""attempt"": 0, ""m"": 41}",13349480423077743689,,same_range,,,,,,40,001000100000011000000001000001000101000110000000100110100001101111000001110001000001000111100000100011001100110001001111,359c8f68d9e03f6408acc479d38cfee53b1e095c0ea62044e977d9ec4505be02,1,1
b5b561f85871b6d7dfe0ddfad4539d46e85fa303542efbac6f3adab140029d44,111011111011100111111111111111111111111111111111011111011011111101111111110111110111100111111111111111111111111111111111,U,U/pool/field_01450/attempt_0/params_504c82b7ce5fa471,candidate_train,"{""attempt"": 0, ""m"": 100}",13349480423077743689,,same_range,,,,,,108,111010111011100111111111111101111111110111111110011111011011111101111111110111110101100111111111010101111111111111111111,f0480fd5bd67e21821b8fef2e14dcb9cb68ef77a85594ca8ad5c093966afbb53,8,1
93df3472cb0b6a2b2adaca322867feecfd69d48bbafaa09dd0557595ea43c432,111111100011001011111111111001111111100111111111011111101111111111111111111111111111111111111111111111111111111111110011,U,U/pool/field_01451/attempt_0/params_7b1c294fa34df50b,candidate_train,"{""attempt"": 0, ""m"": 99}",13349480423077743689,,same_range,,,,,,106,111111100010001011111111101001111111100111111110011111101111111011111111111111111111111110111011111111101111111111110011,7c38980d2546844e4595c03ef68046b802a13cdddac78f9c169689598ef31a18,7,1
b5ca7f349bd454bdc2b40a99a3fc56888c944a75d48a5f97932f6c61993d93de,111110110001111111010111011000101110111001100100101010100011111011111000111111110001110100010110011111111100100001000001,U,U/pool/field_01452/attempt_0/params_9053783ade7f69a3,candidate_train,"{""attempt"": 0, ""m"": 71}",13349480423077743689,,same_range,,,,,,71,111110110001111111010111011000101110111001100100101010100011111011111000111111010001110100010110011111111100100001001001,4b921bebae489668d44d67505cb6a56c51315610a82dab7ae2453240069429f9,2,1
9c519d3917d6634a1540a282791c4c2cd5abb32439dc68b4cdeb76c4dcf3fbc2,111000100110001101000010000011001010111101010000011010110110011111100010000100100001011111111000000000000101011001111100,U,U/pool/field_01453/attempt_0/params_74149fae48387836,candidate_train,"{""attempt"": 0, ""m"": 55}",13349480423077743689,,same_range,,,,,,54,111000100110001101000010100011001010111101010000011010110110011111100010000100100001011111111000000000000101011001111100,0923a23e445faf5b08d37dc388656d2dfc8ebd08ec76e88421778bd640238d27,1,1
3752676df4bc69fa5671174cbc2aa09c9d1d9ec46dbcab61eb3f715f84b009b5,010000100011111011110001111111111000111100111111111111111101111011111111111110101010101011010101011000100011101011111111,U,U/pool/field_01454/attempt_0/params_bd47cfaa98569f28,candidate_train,"{""attempt"": 0, ""m"": 81}",13349480423077743689,,same_range,,,,,,83,010000100011111011110001111111111000111100011111111111111101111011111111111110101010101011010101011000100011101011111110,d0d54db734ff4773d0ec4a8cf03d6413327086f33f627348da2d439272d4c6c6,2,1
1828361b921718996bf3de396911585e46e9b8bf19583524a2eafe01501fcee6,000000111000000000000000000000011000001000011100000100001100000000011100001100000100000000000000000100111100000000000000,U,U/pool/field_01455/attempt_0/params_6b96b8153ecc314f,candidate_train,"{""attempt"": 0, ""m"": 32}",13349480423077743689,,same_range,,,,,,23,000000111000000000010010000000011010001000011101000100101100000000011100001100000100000001100000000101111100000000000001,a2372fef3d9654b5cce2e24b317f8d58d6d497dcfdb582c869395fd44eeb27e1,9,1
075413553b9e97050a01004e30402bbde62e18d7f12c2315aeca9a2ff27b228a,010000010000000000000000000000000000000000000000000000100000100011010110000010000000000000000000000000000000001000000100,U,U/pool/field_01456/attempt_0/params_ff4e650001755113,candidate_train,"{""attempt"": 0, ""m"": 14}",13349480423077743689,,same_range,,,,,,12,010000010000000000000000000000000000000100010000000000100000100011010110000010000000000000000000000000000000001000000100,fb526a5f44a6cb2a5bf6929e861ceafbc9832ca0a402630c8362b4ddf350f829,2,1
7d277bc287355d63251b84f2c4c7204e5e9e78e8ec1d2cd2e2dd3836b2ba34bb,111111111111111111111101011101010011111111111001110101111111001111100111011011111111111111111111111110111110111110111111,U,U/pool/field_01457/attempt_0/params_7aaea52df631e774,candidate_train,"{""attempt"": 0, ""m"": 97}",13349480423077743689,,same_range,,,,,,101,111110111111110111111101011101010011111111111001110101111111001110100111011010111111111111111111111110111110111110111111,9718d1cc1b8ce15659e9f4e2a9f2c941da16e984c90d06a13cd58f1e892819f9,4,1
213822c1f1075d3c26b5e3fdd6b83214749749b18b23525631f1a2d13fd74636,001110001001011111111101111101110111010110011110010001011111001111111011100111011111110111100111101111111001110110111011,U,U/pool/field_01458/attempt_0/params_e9f5d914ec1474fb,candidate_train,"{""attempt"": 0, ""m"": 82}",13349480423077743689,,same_range,,,,,,84,001110001001011111111101111101110111010110011110010001011111001111111011100111011101110111100110101111111001110110111011,29327be38f4ba61684a31bc84d75392c8b276a2298271caec11cbf609577adf1,2,1
ef1d9129d1f2e8a969ae62261b8e056689f62e970513f5399f1980d5e9563d2d,000011110111000000111001101011011010011110001000000000100000100010000111011001010110101011001111011011000101010100100110,U,U/pool/field_01459/attempt_0/params_8273ae10b3ec144c,candidate_train,"{""attempt"": 0, ""m"": 52}",13349480423077743689,,same_range,,,,,,54,000010110111000000111001101011011010011110001000000000100000100010000111011001010110101011001110011011000101010100100110,503879e8151b86d38fe328819c5c7e666214894c9e0ae29bcfb8ba561f6db422,2,1
166895c79d43e7f1663a097b0bef8bc6918f54a2868e1c8ed48e9a178df33031,000001000001000000000110001000010010000100000000000000000000000111010000010010101010010100000000100000100000000000000000,U,U/pool/field_01460/attempt_0/params_3063a9a7e502a7ea,candidate_train,"{""attempt"": 0, ""m"": 28}",13349480423077743689,,same_range,,,,,,21,101001000001010000000110001000010010000100000001000100000000000111010000010010101010010100000000100000100100000000000010,7f79ea2cb2674f2fb74d5efbb3a816f99d5d5bb6f6e83c5e44b9ce5854cf6269,7,1
42818779d2a6faa152e5b649a64d32b0fa8b559c4c01fb26e259ebc88b8955ef,001000001000010000000111000000010000100110000000000000000000000000000000000000010000010000000000000000000000000000000000,U,U/pool/field_01461/attempt_0/params_7c65f1a2be5b3f92,candidate_train,"{""attempt"": 0, ""m"": 17}",13349480423077743689,,same_range,,,,,,12,001000001000010000000111000000010000100110000000001000000000010001000000000000010000010000000010000000000000000000001000,838fe07e3e3303c4a8a26e74842eef6e42dd565997e2a76653eb57495cbf92d6,5,1
