candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
226,C000226,improved_dataset_1000_20260807_001,6,226,"[2,2,2,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,0,2,2,2,0,1,2,2,2,1,1,2,2,2,2,1,2,0,2,1,1,1,2,0,2,1,1,2,2,1,0,1,1,1,2,1,1,2,2]",674afd0fbe82f894ae7852d921fb7d1fbe3c43b8205e74f7e4c5047cd4d46265,0b30cb3992c8a8b1e25f9bcac883ce128b9ee0e8aec6d1e6fd2f918848b375fb,improved_campaign_offspring,C000169,,1,connected_region_repaint:small,0.011111111111111112,"[153,163]",2,L-SEED,completed,valid,[],,0.06721364613751735,9.299773962323794,B1,2026-08-07T09:54:52.027+02:00,2026-08-07T09:54:52.027+02:00,2026-08-07T09:57:22.339+02:00
227,C000227,improved_dataset_1000_20260807_001,6,227,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,1,1,1,0,2,2,2,0,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",6474ebdf58b7bf017ef84b13b64f8e5c5662e532b23506dcb6ad29334d39fd1d,73ce645949e281b2d27ff72f6c54fac55c2fb20d61abb34536f4bb1519d4fa62,improved_campaign_offspring,C000166,,2,connected_region_repaint:medium,0.027777777777777776,"[53,60,61,62,63,64,70,71,72,73,74,75,80]",13,L-SEED,completed,valid,[],,0.17979936191056642,8.07648998066565,B1,2026-08-07T09:57:22.486+02:00,2026-08-07T09:57:22.486+02:00,2026-08-07T09:58:32.958+02:00
228,C000228,improved_dataset_1000_20260807_001,6,228,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",4f306535827b8b5b84addafcc20eb87281706be260ec501e3754c095874c9a39,634b36b50f31675810a94e5b8ba38bf3e4fafe4811d0ce734c517f475aab3d16,improved_campaign_offspring,C000197,,3,rectangular_patch:medium,0.03333333333333333,"[65,66,75,76,85,95]",6,L-SEED,completed,valid,[],,0.06457356049375829,9.358142294952216,B1,2026-08-07T09:58:33.101+02:00,2026-08-07T09:58:33.101+02:00,2026-08-07T09:59:21.871+02:00
229,C000229,improved_dataset_1000_20260807_001,6,229,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,0,2,2,2,0,2,2,1,1,1,0,2,2,2,0,0,2,2,2,1,1,2,2,0,0,0,0,1,1,1,1,2,2,0,0,0,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",98793edfd16574f6d87f44ea8704a681d1973573c54ea8373d8308d16b66d854,9c6726d97b2af5bce76d4a09215364be09bc727c2f4bb8385f020d52f281ebaf,improved_campaign_offspring,C000166,,4,boundary_growth:medium,0.03888888888888889,"[104,112,113,114,122,123,124]",7,L-SEED,completed,valid,[],,0.0868651612825348,9.355390813019337,B1,2026-08-07T09:59:22.017+02:00,2026-08-07T09:59:22.017+02:00,2026-08-07T10:03:35.744+02:00
230,C000230,improved_dataset_1000_20260807_001,6,230,"[2,2,2,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2]",5c3676008d624d6a2b54d7cd9182ef11d21805ba9dba3c3033695d4b0a74b5dd,22f6d9c5eaa8bb8dfe51a0807775a9437b31474fb005f1a89f7e4e62105354f3,improved_campaign_offspring,C000039,,5,rectangular_patch:large,0.15,"[72,73,74,75,83,84,85,91,92,93,94,95,100,101,102,103,104,105,111,112]",20,L-SEED,completed,valid,[],,0.07229299589226856,9.237570048723917,B1,2026-08-07T10:03:35.891+02:00,2026-08-07T10:03:35.891+02:00,2026-08-07T10:05:01.768+02:00
231,C000231,improved_dataset_1000_20260807_001,6,231,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,0,0,2,2,1,1,1,1,2,2,0,0,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",9e037b10654b8126a85a14e5e808b1a8c35b98d8e9fe1f1ca967e35db3d81f00,2ab0deb83a8aec61b419b8dbfac5b5a5d571c51289966b81c04c818ba72610c4,improved_campaign_offspring,C000047,,1,rectangular_patch:small,0.022222222222222223,"[52,53,62,63]",4,L-SEED,completed,valid,[],,0.617552556471093,3.553748660328193,B3,2026-08-07T10:05:01.985+02:00,2026-08-07T10:05:01.985+02:00,2026-08-07T10:07:17.543+02:00
232,C000232,improved_dataset_1000_20260807_001,6,232,"[2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",d92be56f375378c9283ca79d5653227f669f95482e6b2ba9eb0e532d4b0541b8,2a632be4b629eab6a104d614b90b30364497c394ad674b6cc3a58f9af22a0385,improved_campaign_offspring,C000115,,2,rectangular_patch:medium,0.03888888888888889,"[96,97,98,106,107,116]",6,L-SEED,completed,valid,[],,0.1146911655489534,8.799449874513673,B1,2026-08-07T10:07:17.864+02:00,2026-08-07T10:07:17.864+02:00,2026-08-07T10:08:21.361+02:00
233,C000233,improved_dataset_1000_20260807_001,6,233,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",b78d0486f7c87da708b1b6d2f4e975a9175ee694ef03f86903e44826c1c7d843,0449a1ae396a63a8c6f82ab84379dc8a2cbeb4f0ce20c14b338a7c02b7f6a36f,improved_campaign_offspring,C000141,,3,boundary_growth:small,0.016666666666666666,"[1,2,11]",3,L-SEED,completed,valid,[],,0.644549387904064,3.4512928960273426,B3,2026-08-07T10:08:21.503+02:00,2026-08-07T10:08:21.503+02:00,2026-08-07T10:11:12.016+02:00
234,C000234,improved_dataset_1000_20260807_001,6,234,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",0eb37b35ea7bcd837bd3979897a8e7617e577c35e64c904549f2364c7ba44fc1,30855cd0fe6630bea58697d7b82738cbf5ec6b4c9649c48ed4da468735e25071,improved_campaign_offspring,C000141,,4,connected_region_repaint:small,0.022222222222222223,"[106,116,117,126]",4,L-SEED,completed,valid,[],,0.6106775976474754,3.6273496333095423,B3,2026-08-07T10:11:12.163+02:00,2026-08-07T10:11:12.163+02:00,2026-08-07T10:14:04.663+02:00
235,C000235,improved_dataset_1000_20260807_001,6,235,"[2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1]",22cc308f755d9819369ba7b734a4730d96c215a3ce756e6774cbf5812e536ee5,c93c063418b636189bd67b392cf79158b91ceaae8cf490e6056f3aab27cfbf99,improved_campaign_offspring,C000145,,5,connected_region_repaint:medium,0.03333333333333333,"[98,108,109,119,129,139]",6,L-SEED,completed,valid,[],,0.08359012161407875,9.140100210281723,B1,2026-08-07T10:14:04.807+02:00,2026-08-07T10:14:04.807+02:00,2026-08-07T10:15:09.103+02:00
236,C000236,improved_dataset_1000_20260807_001,6,236,"[2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,1,2,0,0,2,2,2,2,2,1,1,0,0,0,2,1,2,2,2,1,1,1,1,0,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0616853a320d3990e701b6e7243de6ed03f546459a96cfb3819c7ab3af656c44,246fb2f9cf6d6f8156e4cf2b497cf0cfc9828d4fbc7344c4f0b2011e5d7414d7,improved_campaign_offspring,C000059,,1,connected_region_repaint:small,0.005555555555555556,[29],1,L-SEED,completed,valid,[],,0.08609230712206045,9.1106421345068,B1,2026-08-07T10:15:09.319+02:00,2026-08-07T10:15:09.319+02:00,2026-08-07T10:16:46.570+02:00
237,C000237,improved_dataset_1000_20260807_001,6,237,"[2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,1,2,0,0,2,2,2,2,2,1,1,0,0,0,2,1,2,2,2,1,1,1,1,0,2,1,1,2,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",cb702d49d2171c54d4208076353f1eeae1aabc25e2f189e819bbfe7797aa4120,d07730efe1af8b52ec0159350ba7988fb0602a7d42f76b37eaec97d94b9cbf4d,improved_campaign_offspring,C000059,,2,rectangular_patch:small,0.016666666666666666,"[100,101,110]",3,L-SEED,completed,valid,[],,0.0866063273506688,9.097096720691981,B1,2026-08-07T10:16:46.835+02:00,2026-08-07T10:16:46.836+02:00,2026-08-07T10:18:29.175+02:00
238,C000238,improved_dataset_1000_20260807_001,6,238,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,2,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1]",3b1849f6d949099405d40c3a3e413cf0732d26bcff0c88b3449634bf3ee95ddd,1044c408526f41fef82ee839c7f1d60411f79e93878c35d39ccf1d1dc3b206cd,improved_campaign_offspring,C000207,,3,connected_region_repaint:large,0.10555555555555556,"[100,110,120,121,130,131,132]",7,L-SEED,completed,valid,[],,0.08929681865867388,9.061563272063283,B1,2026-08-07T10:18:29.321+02:00,2026-08-07T10:18:29.321+02:00,2026-08-07T10:20:00.643+02:00
239,C000239,improved_dataset_1000_20260807_001,6,239,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,1,0,1,1,2,2,2,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1]",7dcf3d622c27278d12d11317ec324c8312f85a5cf60b7f2ef72280bf3c646671,c287647c199ff86fa50311cf0dc94306109bd3413612a5707ef3d5c45a2b9868,improved_campaign_offspring,C000207,,4,connected_region_repaint:small,0.005555555555555556,[69],1,L-SEED,completed,valid,[],,0.09887552525135228,8.960195959282826,B1,2026-08-07T10:20:00.855+02:00,2026-08-07T10:20:00.855+02:00,2026-08-07T10:21:54.050+02:00
240,C000240,improved_dataset_1000_20260807_001,6,240,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,2,0,2,2,2,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,2,2,0,0,2,2,2,2,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,2]",186d3cc9348ebcbb7cf42deec3b743fa506a910144d628ee3e854a7d835dc8f8,c19708a27b022779725d1ea29963ed87ce60fce54a138f0f2004bb03e7c251eb,improved_campaign_offspring,C000209,,5,connected_region_repaint:small,0.011111111111111112,"[81,91]",2,L-SEED,completed,valid,[],,0.06515275483465753,9.384813231470078,B1,2026-08-07T10:21:54.193+02:00,2026-08-07T10:21:54.193+02:00,2026-08-07T10:23:02.685+02:00
241,C000241,improved_dataset_1000_20260807_001,7,241,"[0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",d390743f00df1b79dd82ead6ce5c95607d839bb70cc9b0d0112f9cc0f67d71e5,3978928787d8f203fa9ee9ae0df23c972469a1bdfaf95eb83e7ecfb1b9db78d3,improved_campaign_offspring,C000064,,1,rectangular_patch:small,0.011111111111111112,"[3,4]",2,L-SEED,completed,valid,[],,0.9634085029914579,0.1654656181981007,B6,2026-08-07T10:23:03.006+02:00,2026-08-07T10:23:03.006+02:00,2026-08-07T10:24:42.236+02:00
242,C000242,improved_dataset_1000_20260807_001,7,242,"[2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,1,1,1,1,0,2,2,2,0,0,0,0,1,1,1,2,0,2,0,0,1,1,1,1,1,2,0,2,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,1,1,1,0,0,0,1,1,2,2,2,2,2,0,1,1,1,1,2,0,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1]",3484d9b601e71019cf7752fca520a50f041f834c5fdce13c81e70e3b5929fcce,8c3627e245a21215aadc1850517c9b99f238275745b542a196d962fd5de51831,improved_campaign_offspring,C000214,,2,connected_region_repaint:small,0.022222222222222223,"[150,151,152,161,171]",5,L-SEED,completed,valid,[],,0.4299117727210039,5.439267257826723,B1,2026-08-07T10:24:42.383+02:00,2026-08-07T10:24:42.383+02:00,2026-08-07T10:29:26.575+02:00
243,C000243,improved_dataset_1000_20260807_001,7,243,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,2,1,0,1,1,1,0,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",bf3d41a087c10f9e702a97d5efedc9e5669a30fb581411dc9dd92a7c5ca00582,0e6311af6f96883d59ac1d4b89abc0bcb58293d0e60f4310dbd37608b98ed3e8,improved_campaign_offspring,C000183,,3,connected_region_repaint:small,0.005555555555555556,[46],1,L-SEED,completed,valid,[],,0.961329416610535,0.12802081624117462,B6,2026-08-07T10:29:26.784+02:00,2026-08-07T10:29:26.784+02:00,2026-08-07T10:31:12.269+02:00
244,C000244,improved_dataset_1000_20260807_001,7,244,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,1,1,0,0,1,2,0,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1]",6b07496b606559db54f9ab011f3d5f5a184f06e5c224b1bf5d44997d0bb6abc1,0d9a03c383ad2e0bcf8519001682c598ddac027024daecc858e1d39c4a87cd73,improved_campaign_offspring,C000064,,4,connected_region_repaint:large,0.1,"[116,117,125,126,127,128,135,136,137,143,144,145,146,153,154,155,162,163,173]",19,L-SEED,completed,valid,[],,0.6318545773930572,3.2956880490481386,B3,2026-08-07T10:31:12.413+02:00,2026-08-07T10:31:12.413+02:00,2026-08-07T10:34:28.088+02:00
245,C000245,improved_dataset_1000_20260807_001,7,245,"[2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",e2eece296b76cd75712a54423a858497c7b9307fbc62b2830689006b8481152e,3b6b39c163189872bf7fc365c2be73ce5863a7c57419294c828c8109dc317d2b,improved_campaign_offspring,C000184,,5,boundary_growth:medium,0.05,"[60,64,70,73,74,80,81,82,83,84,91,92,101]",13,L-SEED,completed,valid,[],,0.6466876089119146,3.129446282778983,B3,2026-08-07T10:34:28.237+02:00,2026-08-07T10:34:28.237+02:00,2026-08-07T10:35:52.541+02:00
246,C000246,improved_dataset_1000_20260807_001,7,246,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1]",27202f94248faf5e60ca0f11056d350c27944c71dd9285c0cec354305a11fee7,ab74a803df8e21447a6c7f08c3ca585c92bdad9d7b449157fd911a3329837f66,improved_campaign_offspring,C000216,,1,boundary_growth:small,0.005555555555555556,[98],1,L-SEED,completed,valid,[],,0.04243172880337504,9.642377028520363,B1,2026-08-07T10:35:52.768+02:00,2026-08-07T10:35:52.768+02:00,2026-08-07T10:37:16.462+02:00
247,C000247,improved_dataset_1000_20260807_001,7,247,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,2,2,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",0f848919e5c906558a560247f6f8b1760776bd2ce6ec0c0b3c4374c9203ddc31,6254e2b6c5ec1492ed230271aed68bab0f74c9b0db2e90b0deaa3adb73aa8f1b,improved_campaign_offspring,C000156,,2,connected_region_repaint:small,0.022222222222222223,"[30,40,50,51]",4,L-SEED,completed,valid,[],,0.5538056434326284,4.159401129907551,B2,2026-08-07T10:37:16.664+02:00,2026-08-07T10:37:16.664+02:00,2026-08-07T10:39:19.659+02:00
