sample_pk,sample_id,run_id,first_candidate_id,sample_kind,physical_key_hash,chromosome_json,material_matrix_json,chromosome_hash,config_hash,geometry_mode,angles_json,status,completed_angle_count,t_avg,t_min,t_max,t_ripple,t_avg_ref,torque_ratio,historical_j,fitness_band,selection_fitness,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,geometry_points,geometry_segments,material_labels,femm_version,solver_status,attempt_count,error_type,error_message,created_at,started_at,completed_at
503,S000503,improved_dataset_1000_20260807_001,C000502,candidate,b7e420d0916656b69b50ed0e13ed02c4e4fb5c79f82dc496f4af6a7e93565723,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,0,0,1,1,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[2,2,2,1,1,1,1,1,1,1],[2,2,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,0,0],[2,2,2,2,2,1,1,1,1,0],[2,2,2,0,0,1,1,1,1,0],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,0,1,1],[2,2,2,0,2,2,2,2,1,1],[0,0,0,0,2,2,2,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",815324912807ca3baea713bdb9e61f24179bc1238a123a7f6d639ee59697a735,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.5593286153267453,0.3988603870271787,0.6598203686420469,0.4665593257059128,0.8707406437252049,0.6423596042718578,3.4749516494180956,B3,0.6423596042718578,29.966042100000777,3.6560848000081023,255.3784205999982,0.37081280001439154,290.35591930002556,27027,52824,1064,1110,54,4.2,completed,6,,,2026-08-07T21:40:38.463+02:00,2026-08-07T21:40:39.453+02:00,2026-08-07T21:45:42.548+02:00
504,S000504,improved_dataset_1000_20260807_001,C000503,candidate,6579298c0538587c5436293f01b8d481729146c5aaa63852867113704cd4b224,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,2,0,1,1,1,1,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[2,2,2,1,1,1,1,1,1,1],[2,2,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,0,0],[2,2,2,2,2,1,1,1,1,0],[2,2,2,2,2,1,1,1,1,0],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,0,1,1,1,1],[2,2,2,0,2,0,1,1,1,1],[2,2,2,0,0,0,1,1,1,1],[2,2,2,0,0,0,1,0,1,1],[2,2,2,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",c18783b09dfa3a02534d709c0e2ee6c633c2fdc7dfaad933d7df567414edd362,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.5673210154715468,0.4112181779909569,0.6660536164634566,0.4491909016638229,0.8707406437252049,0.651538457013368,3.357678223565987,B3,0.651538457013368,24.445091800007503,3.4523141000099713,260.6948060000286,0.2718387999921106,289.7801616999932,25989,50744,962,996,42,4.2,completed,6,,,2026-08-07T21:40:38.799+02:00,2026-08-07T21:40:39.489+02:00,2026-08-07T21:45:41.905+02:00
505,S000505,improved_dataset_1000_20260807_001,C000504,candidate,60121396e12ec9d2626b568d96c85249d37e07ae767386c72c5ab257cb0cd220,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,0,2,2,1,0,1,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[2,2,2,1,1,1,1,1,1,1],[2,2,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,0,0],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,0,1,1],[2,2,2,0,2,2,1,0,1,1],[0,0,0,0,2,2,1,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",e4ec8c87f05534f1dfc0eb03fd235f79268214f41a00fe3aaccb28eea5cf3ca9,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.5764463947121579,0.4211919278927557,0.6791623781137539,0.4475185422051479,0.8707406437252049,0.6620184768750468,3.241938623599675,B3,0.6620184768750468,28.566378200004692,3.5015251000004355,254.80526400000963,0.33310280001023784,288.1344198000006,25365,49498,950,984,42,4.2,completed,6,,,2026-08-07T21:40:39.119+02:00,2026-08-07T21:40:39.528+02:00,2026-08-07T21:45:42.262+02:00
506,S000506,improved_dataset_1000_20260807_001,C000505,candidate,43abbd56e408586c0fd73f569ebf78601b1d45332f351b25794dd3d7bcc69972,"[2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,0,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]","[[2,2,2,1,1,1,1,1,1,1],[2,2,1,1,1,1,1,1,1,1],[2,2,2,2,2,1,1,1,0,0],[2,2,2,2,2,1,1,1,1,0],[2,2,2,2,2,1,1,1,1,0],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,0,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,1,1,1],[2,2,2,2,2,2,1,0,1,1],[2,2,2,0,2,2,2,2,1,1],[0,0,0,0,2,2,2,0,0,1],[0,0,0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0,1,1]]",c8e8e6c35dec1117b03e5805b7397e2bbdb74f68d12c40c958c77b2bdef59df6,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.5601635227011291,0.4005355778370336,0.6599903812035921,0.46317689898024406,0.8707406437252049,0.6433184516397857,3.461132880512631,B3,0.6433184516397857,30.817199500001152,3.9069676000071922,287.1521415999887,0.41334959999949206,323.31055710001965,28608,55998,1100,1140,60,4.2,completed,6,,,2026-08-07T21:40:39.336+02:00,2026-08-07T21:40:39.566+02:00,2026-08-07T21:46:26.084+02:00
507,S000507,improved_dataset_1000_20260807_001,C000506,candidate,20aafa30e2c530d8579167dc6fffcf9323cf25c7f49efbdaa6ac051893cd36a1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,0,2,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,0,2,0,0,1,0,1,1,2,2,2,2,0,0,2,2,1,1,0,0,0,2,2,2,0,2,0,1,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1]","[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,2,0],[0,0,0,0,2,0,0,2,2,0],[0,0,0,0,2,0,2,2,2,0],[0,2,0,2,2,2,2,2,2,0],[0,2,2,2,2,2,2,2,2,0],[0,2,2,2,0,2,2,2,2,0],[0,2,0,0,0,0,1,1,2,2],[0,0,0,0,0,0,1,1,2,2],[0,0,0,0,0,0,1,1,1,1],[2,0,0,0,0,0,1,1,1,1],[2,0,0,0,0,0,1,1,1,1],[2,0,0,2,0,0,1,0,1,1],[2,2,2,2,0,0,2,2,1,1],[0,0,0,2,2,2,0,2,0,1],[0,0,0,2,0,0,0,2,2,1],[0,0,0,0,0,0,0,2,1,1],[0,0,0,0,0,0,0,2,1,1]]",462e421e63e2e531bdb492498d5c3ec5ae17497c36d2f2452417d01f83a55894,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.08965131383693449,0.08741291066100935,0.09045308307572168,0.033911074858780706,0.8707406437252049,0.1029598359545823,8.9132696671936,B1,0.1029598359545823,21.661936899996363,5.415991199988639,196.58295509997697,0.40462939999997616,225.29441899998346,41754,82272,1604,1662,78,4.2,completed,6,,,2026-08-07T21:46:26.702+02:00,2026-08-07T21:46:27.615+02:00,2026-08-07T21:50:22.572+02:00
508,S000508,improved_dataset_1000_20260807_001,C000507,candidate,329bbdb09537d5c1cd1c7b11d0d752f73bd4b9ad6a3583974444ee2274121f0b,"[2,2,2,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,0,2,2,1,1,2,2,1,1,0,0,1,0,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[2,2,2,2,2,2,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,0,0,0],[0,2,2,2,0,0,0,2,2,2],[0,0,0,0,0,2,2,2,2,2],[0,0,0,2,2,2,2,2,0,0],[0,0,0,0,0,2,2,2,0,2],[0,0,0,0,0,0,0,2,0,2],[0,0,0,0,0,0,0,0,0,2],[2,2,2,2,0,0,0,0,2,2],[2,0,2,2,2,2,2,2,0,0],[0,0,0,0,2,2,2,0,0,0],[2,0,0,2,2,2,2,2,0,0],[2,2,2,2,2,2,2,2,0,0],[0,0,2,2,1,1,2,2,1,1],[0,0,1,0,1,1,2,1,1,1],[0,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",480dcea41c0af2f43cb90771e84778caa699e36dd823cca2d4275aa898afc721,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.054694516784178894,0.05206274887038184,0.05707056702013526,0.09155978412815949,0.8707406437252049,0.06281378637637113,9.407878339622425,B1,0.06281378637637113,26.604984899997362,5.376399100001436,148.6890125000209,0.5046222999953898,182.42850250001356,38962,76690,1724,1794,96,4.2,completed,6,,,2026-08-07T21:46:26.910+02:00,2026-08-07T21:46:27.647+02:00,2026-08-07T21:49:44.857+02:00
509,S000509,improved_dataset_1000_20260807_001,C000508,candidate,cf083b45fea58de4cfc137c8cc2971d70788d1f06ce242fa8df763d0f222a18c,"[2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,0,2,2,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[2,2,2,2,2,0,0,2,0,0],[0,0,2,2,0,0,2,2,2,0],[0,0,2,2,0,0,0,0,0,0],[0,0,0,0,0,0,0,2,2,2],[0,0,0,0,0,0,0,0,2,2],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,2,0,0,0],[1,1,1,1,0,0,2,2,0,0],[1,1,1,1,1,1,1,2,1,1],[1,1,1,1,1,1,0,1,1,1],[1,1,0,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,0,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",c14648a28f0653b3ef95384568b2b7352c4dff7d06621f10b7a9156da6094c87,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.07762312244960444,0.07668794505646277,0.07995509768682733,0.042089940822539154,0.8707406437252049,0.08914608845811653,9.071800925498984,B1,0.08914608845811653,12.719580400007544,3.6002242999966256,73.38357820000965,0.33905110000341665,91.00349049999204,26353,51480,1040,1092,90,4.2,completed,6,,,2026-08-07T21:46:27.113+02:00,2026-08-07T21:46:27.681+02:00,2026-08-07T21:48:11.886+02:00
510,S000510,improved_dataset_1000_20260807_001,C000509,candidate,975a9841abea3bc3c4b684242faf2bff3b7a2abc1e0ff27eac0c009c2b670c35,"[2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,0,2,2,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,1,2,2,2,2,1,1,1,1,1,1,2,0,2,2,1,1,1,2,2,2,2,2,2,2]","[[2,2,2,2,2,0,0,2,0,0],[0,0,2,2,0,0,2,2,2,0],[0,0,2,2,0,0,0,0,0,0],[0,0,0,0,0,0,0,2,2,2],[0,0,0,0,0,0,0,0,2,2],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,2,0,0,0],[1,1,1,1,0,0,2,2,0,0],[1,1,1,1,1,1,1,2,1,1],[1,1,1,1,1,1,2,2,1,2],[1,1,0,1,1,1,1,1,1,2],[1,1,1,1,1,1,1,1,2,2],[1,1,1,1,1,1,1,1,2,2],[1,1,1,0,1,1,2,2,2,2],[1,1,1,1,1,1,2,0,2,2],[1,1,1,2,2,2,2,2,2,2]]",e0607898e7648c6ab0b24f9c6410086d99f9907f40b9f7dc80062f90f9b3c93a,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.04033438451589902,0.0396480863569009,0.04137772757834927,0.042882549026292446,0.8707406437252049,0.04632192697855512,9.538702757874054,B1,0.04632192697855512,20.202862299993285,4.604917299991939,188.80462260000058,0.36299559999315534,215.06234079996648,35157,69080,1460,1512,108,4.2,completed,6,,,2026-08-07T21:46:27.320+02:00,2026-08-07T21:46:27.722+02:00,2026-08-07T21:50:15.197+02:00
511,S000511,improved_dataset_1000_20260807_001,C000510,candidate,96d9b88a4fdaa66545800843df49cf0ead678de595da7fc6fec4d25d7d86e371,"[2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,0,2,2,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[2,2,2,2,2,0,0,2,0,0],[0,0,2,2,0,0,2,2,2,0],[0,0,2,2,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,0,0,0,0,0,0,0,0],[1,1,0,0,0,0,2,0,0,0],[1,1,1,1,0,0,2,2,0,0],[1,1,1,1,1,1,1,2,1,1],[1,1,1,1,1,1,2,2,1,1],[1,1,0,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,0,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",70baab4d87243b79049afd374cdb318ddf6fd71dfefe432539729d6451e8c547,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.08844915801380866,0.08710117771862651,0.09139484489797056,0.04854390110388307,0.8707406437252049,0.10157922298815092,8.942929441227776,B1,0.10157922298815092,12.773350200004643,3.4930070000118576,70.71409049998329,0.43320839999068994,88.49686689999362,24990,48752,968,1008,72,4.2,completed,6,,,2026-08-07T21:46:27.533+02:00,2026-08-07T21:46:27.759+02:00,2026-08-07T21:48:12.204+02:00
512,S000512,improved_dataset_1000_20260807_001,C000511,candidate,dadf2fbafcf1c52d8b02606a125ed863275a7c6da7a04940e1db0636cb3c1771,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,0,0,0,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,1,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,0,0,0,0,1,1,1,1,1],[2,0,0,0,0,1,1,1,1,1],[2,0,0,0,0,1,1,1,1,1],[2,0,0,0,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[0,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",2bbff24a8b1f737dee4837f35b6d23ec305915649cbf8a8beabd1b689d92ea74,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8655472305365269,0.8269451763055689,0.9319956740232103,0.12136887972309003,0.8707406437252049,0.9940356371026171,0.12136889501959014,B6,0.9940356371026171,12.21544780000113,3.270536699987133,125.1327878000011,0.3795677999878535,141.9022892000212,24259,47284,980,1026,54,4.2,completed,6,,,2026-08-07T21:50:23.373+02:00,2026-08-07T21:50:24.252+02:00,2026-08-07T21:52:59.344+02:00
513,S000513,improved_dataset_1000_20260807_001,C000512,candidate,fef114c5ff7f3dd50336d23a76b35ea9aaa1ed1fc5f6702a57d665299fca26b6,"[2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[2,2,2,2,0,2,0,0,0,0],[2,2,2,2,2,2,2,0,0,0],[2,2,2,2,2,2,2,2,2,2],[2,2,2,2,2,2,2,0,0,0],[0,0,2,2,2,2,2,0,0,0],[0,2,2,2,2,2,2,2,0,0],[2,2,2,2,2,2,2,0,0,0],[0,2,2,2,2,2,2,0,0,0],[2,2,2,2,2,2,2,0,0,0],[2,0,2,2,2,2,1,1,1,0],[2,2,2,2,2,2,2,2,1,1],[2,2,2,2,2,0,1,1,1,1],[2,2,2,2,2,0,1,1,1,1],[2,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,0,1,1,1,1],[1,1,1,1,1,0,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",0e78bcb961d4b25bfdc10d369bffef5918d3897377eee788a0291f9757d2698e,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.09684534482439422,0.09484407172933924,0.09999727510336574,0.05321064614278153,0.8707406437252049,0.11122180355572954,8.842643851134355,B1,0.11122180355572954,23.96265420000418,4.473619199998211,126.35555560002103,0.39782019999984186,156.21130919997813,31837,62440,1334,1410,96,4.2,completed,6,,,2026-08-07T21:50:23.566+02:00,2026-08-07T21:50:24.285+02:00,2026-08-07T21:53:13.436+02:00
514,S000514,improved_dataset_1000_20260807_001,C000513,candidate,f8652ac01a332aab83cede9f41950be367d8a02384857c6b1378f5344402faec,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,1,1,1,1,1,1,1,1,1],[0,1,1,0,1,1,1,1,1,1],[0,0,0,0,0,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[0,2,2,2,0,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[2,2,2,2,2,1,1,1,1,1],[0,2,2,0,0,1,1,1,1,1],[0,0,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1]]",36d7cf424c84572b859322a0f85e1657da032ef188d1f42574434896eab9c0ff,f18b26cec31861eb763ac2c0500d3832779dd39cb27d4f58c59382f0d1c5f4a3,merged_copper_v5,"[0.0,3.0,6.0,9.0,12.0,15.0]",classified,6,0.8572311402602938,0.8239851132710879,0.8914659236447887,0.07871950423220812,0.8707406437252049,0.984485043207453,0.07871951952870826,B6,0.984485043207453,16.060395900000003,3.046097099984763,101.09644909996132,0.3034200999973109,121.2900770999986,22313,43382,824,864,48,4.2,completed,6,,,2026-08-07T21:50:23.763+02:00,2026-08-07T21:50:24.321+02:00,2026-08-07T21:52:44.188+02:00
